05 Dec 2002,62.46
06 Dec 2002,62.76
09 Dec 2002,61.99
10 Dec 2002,62.19
11 Dec 2002,62.01
12 Dec 2002,62.11
13 Dec 2002,62.35
16 Dec 2002,61.86
17 Dec 2002,62.41
18 Dec 2002,62.86
19 Dec 2002,62.28
20 Dec 2002,62.28
23 Dec 2002,62.03
24 Dec 2002,62.20
27 Dec 2002,62.16
30 Dec 2002,62.17
31 Dec 2002,62.44
03 Jan 2003,62.82
06 Jan 2003,63.10
07 Jan 2003,63.45
08 Jan 2003,63.86
09 Jan 2003,63.55
10 Jan 2003,63.41
13 Jan 2003,64.17
14 Jan 2003,64.41
15 Jan 2003,63.71
16 Jan 2003,63.78
17 Jan 2003,64.19
20 Jan 2003,65.13
21 Jan 2003,65.28
22 Jan 2003,64.54
23 Jan 2003,63.87
24 Jan 2003,64.73
27 Jan 2003,64.62
28 Jan 2003,64.97
29 Jan 2003,64.79
30 Jan 2003,64.99
31 Jan 2003,65.09
03 Feb 2003,64.97
04 Feb 2003,65.53
05 Feb 2003,65.76
07 Feb 2003,65.80
10 Feb 2003,66.14
11 Feb 2003,66.78
12 Feb 2003,66.72
13 Feb 2003,66.47
14 Feb 2003,66.84
17 Feb 2003,66.37
18 Feb 2003,66.08
19 Feb 2003,65.45
20 Feb 2003,65.75
21 Feb 2003,66.05
24 Feb 2003,66.36
25 Feb 2003,66.64
26 Feb 2003,66.22
27 Feb 2003,66.21
28 Feb 2003,66.09
03 Mar 2003,65.96
04 Mar 2003,66.04
05 Mar 2003,66.06
06 Mar 2003,66.50
07 Mar 2003,66.25
10 Mar 2003,65.92
11 Mar 2003,65.34
12 Mar 2003,65.00
13 Mar 2003,64.20
14 Mar 2003,64.95
17 Mar 2003,65.11
18 Mar 2003,64.99
19 Mar 2003,65.05
20 Mar 2003,66.02
21 Mar 2003,66.46
24 Mar 2003,66.86
25 Mar 2003,66.60
26 Mar 2003,65.96
27 Mar 2003,65.66
28 Mar 2003,66.02
31 Mar 2003,65.99
01 Apr 2003,65.53
02 Apr 2003,65.45
03 Apr 2003,65.64
04 Apr 2003,65.24
07 Apr 2003,64.74
08 Apr 2003,64.74
09 Apr 2003,65.32
10 Apr 2003,65.71
11 Apr 2003,65.49
14 Apr 2003,65.67
15 Apr 2003,65.85
16 Apr 2003,66.57
17 Apr 2003,66.62
22 Apr 2003,66.89
23 Apr 2003,67.30
24 Apr 2003,66.60
28 Apr 2003,66.79
29 Apr 2003,66.94
30 Apr 2003,67.04
01 May 2003,66.74
02 May 2003,66.66
05 May 2003,66.96
06 May 2003,67.16
07 May 2003,67.39
08 May 2003,66.20
09 May 2003,67.44
